"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YKR042W",322.592223533382,0.215436411394037,0.23527008111319,0.32668206559917,0.460696992484623
"YKR043C",97.2945862941176,0.0461556093370829,0.257901864655641,0.845757113165724,0.900061410896219
"YKR044W",38.4926652380452,0.0995725625410806,0.254868313237268,0.671717503579394,0.773530764564443
"YKR045C",8.36364698939552,0.153490454015189,0.41425557560043,0.636579460724478,0.747283097971041
"YKR046C",757.865833751889,-0.72918867236854,0.199578741470969,0.000121647981115285,0.00063019312263351
"YKR048C",174.372462674504,-0.101296651236515,0.207923178244706,0.607499017896606,0.723206932592176
"YKR049C",277.564831234081,-0.190636889685218,0.192436333097721,0.300053467072539,0.431561704231734
"YKR050W",21.2295122757194,-0.640918164368748,0.364965330980841,0.0355037827407874,0.0805051164834874
"YKR051W",50.8617570992057,-0.468753432534494,0.235461260750084,0.0328511856189841,0.0755360250669375
"YKR052C",40.8764006635078,0.560258035108455,0.288324259127443,0.0305047321911452,0.071050126964654
"YKR053C",45.3778432073884,0.203500147154474,0.263769721175397,0.399683891495017,0.532242848334708
"YKR054C",390.173925588603,-0.77580458520212,0.152205570862248,1.53648055844891e-07,1.56715388827875e-06
"YKR055W",33.9614670474033,-0.706164073879898,0.271400209455186,0.00419826889731769,0.0134316595686077
"YKR056W",78.7680137524819,0.162121246147215,0.229228941010958,0.450415472819185,0.57993493954168
"YKR057W",175.797961838137,0.87876103571845,0.217183807383784,1.67580902985881e-05,0.000109537329662954
"YKR058W",173.593659417846,-1.09080642402877,0.29431180779921,2.84958299714382e-05,0.000172118521812299
"YKR059W",125.027399065784,0.471037367590863,0.273189595184302,0.0579003849334611,0.119197379983909
"YKR060W",24.6379391951241,0.231951537792517,0.303943362096232,0.389857310960281,0.522279375688672
"YKR061W",95.4764256383518,1.29078392434845,0.263911688752099,5.64092475764627e-08,6.25783067237691e-07
"YKR062W",81.6445411785937,-0.394193308247046,0.218462115859009,0.0555910108215735,0.11534513385445
"YKR063C",97.9775018866903,-0.237138955910806,0.197537374535124,0.208014340374297,0.326502779465744
"YKR064W",98.5282578367193,-0.0670516565381065,0.222456332805656,0.748700305087637,0.829925031271978
"YKR065C",82.9769313589426,0.551107044158143,0.235792634868702,0.0121853099807151,0.0328938396910336
"YKR066C",241.965804738443,-1.23482792569348,0.245267652748023,3.76076477138698e-08,4.28296503309899e-07
"YKR067W",205.562714189458,-0.29017756998373,0.188965510362149,0.108737744892005,0.197572757358426
"YKR068C",70.3059638176457,-0.0484547098443646,0.236730936216452,0.826329218156025,0.887355845721347
"YKR069W",154.435149908663,0.595894964674443,0.23416199707695,0.00638615396408804,0.0190286203456428
"YKR070W",49.5477221933619,-0.444807284183264,0.248742047144183,0.0532331043690006,0.111365574091271
"YKR071C",545.009284745913,0.696970271531726,0.203735933364548,0.000312076783826129,0.00142455377797353
"YKR072C",126.303524287388,-0.549901140739697,0.235757841859012,0.0123652550533041,0.0332667175806041
"YKR074W",47.6861058523792,0.68269441682448,0.264075150471307,0.00467523337304133,0.0146601208640018
"YKR075C",306.614053453512,0.22139526935912,0.20546311765495,0.256500545655711,0.383271139993736
"YKR076W",330.666645262336,1.96475725898702,0.230797502691272,1.23192575373513e-20,6.92989345712218e-19
"YKR077W",51.4327669202894,1.30154141951988,0.251081772277324,1.1823315705694e-08,1.50328870239749e-07
"YKR078W",35.7745573095362,-0.430990595571159,0.364282607646483,0.157015537115133,0.263697082688232
"YKR079C",34.4951790580718,0.229629140004577,0.273076956397269,0.355368081076497,0.491566031672879
"YKR080W",100.468364198464,1.1196425748056,0.221002763906282,5.70712409614464e-08,6.30614565306141e-07
"YKR081C",61.4121930198941,0.368000529973743,0.246966400436258,0.10773459791066,0.196134022806298
"YKR082W",86.7275876519982,-0.144589335708611,0.24974726142064,0.531407166560717,0.655850663475855
"YKR083C",17.5156597917699,1.14852917268113,0.490191281874214,0.00123035813372161,0.00467232534772478
"YKR084C",75.6032289199402,0.0878771972534522,0.227555784380448,0.680579494062378,0.779384577921733
"YKR085C",87.032517743944,1.22564225150146,0.258649953729328,1.7207137143626e-07,1.73913877954362e-06
"YKR086W",81.4881995503827,-0.26892026844609,0.210776260188804,0.177842633626746,0.291496088191209
"YKR087C",46.9750041017903,-0.287157586151512,0.232675101669286,0.18684868239127,0.302487262576827
"YKR088C",70.585473669692,-0.245540003580494,0.311087439254909,0.37080729478491,0.504896289647228
"YKR089C",166.782484383289,-0.931659983427568,0.187014212588153,1.8195463031048e-07,1.82249161186881e-06
"YKR090W",32.7743305548185,-0.0199638863754713,0.26927814837474,0.935247100211119,0.960426166526963
"YKR091W",26.9879209629024,0.0588015718458441,0.308015662672574,0.829105719556611,0.888623893804998
"YKR092C",27.9921410719896,0.301869573645943,0.353917317304866,0.313078986425127,0.445006859469508
"YKR093W",591.526285264142,-1.01892344030859,0.194939172832357,3.72451930558853e-08,4.25910636813604e-07
"YKR094C",325.66846073567,1.11671871679074,0.210250937741955,1.58005022545427e-08,1.94674772246788e-07
"YKR095W",677.112828115529,0.189065879431231,0.502020835976954,0.576471807491155,0.697149076203744
"YKR095W-A",16.9388262054268,1.12440119123823,0.402294379875828,0.000463845297474817,0.00200244531909865
"YKR096W",239.469236497661,-0.952698603805762,0.158449424494488,5.12948466821234e-10,8.3283090720917e-09
"YKR097W",376.191905976823,5.23499242132472,0.262908127623537,2.73757517657774e-90,3.04911123167229e-87
"YKR098C",49.7250017122464,-1.19518632144951,0.281534371161388,1.92497643868383e-06,1.57649908632798e-05
"YKR099W",90.8964083275439,-0.880280421304282,0.238070126439842,6.76093464293338e-05,0.00037651645026496
"YKR100C",223.242393630918,-0.643973758594812,0.231569288639541,0.00291545374282368,0.00981036972434143
"YKR101W",70.6111791886738,-0.296386100779071,0.258894332977196,0.212918901046272,0.332234620321292
"YKR102W",45.3275055254035,-1.39287381773636,0.301077410882881,1.08282168988088e-07,1.15300841127087e-06
"YKR103W",53.2652435696211,-0.533613277348202,0.239313690804301,0.0165507893506952,0.0425144584382017
"YKR104W",16.5519221438492,-0.385039485954295,0.35208278768508,0.196750974081879,0.313955923971915
"YKR105C",13.2502188625686,0.158105119128024,0.388443269240537,0.616121406656516,0.730815785659242
"YLL001W",161.871882127768,0.490073405236898,0.17929563655207,0.00446608517309106,0.0141235822424441
