"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YIL114C",35.4860980239031,-1.33081837079278,0.352612202160693,1.10783035797661e-05,7.35340555848836e-05
"YIL115C",278.314103590739,0.985417048696887,0.199989159872926,2.02990125033915e-07,2.01506596490886e-06
"YIL116W",335.934173669703,-0.318579873847046,0.166413197151646,0.0478580041456351,0.0963910398144817
"YIL117C",14.8129274999418,0.272646410855309,0.392181874494297,0.398539366254128,0.520512601001228
"YIL118W",59.6680311940064,-0.00327717178960253,0.248277148799624,0.988661500859027,0.993181660612045
"YIL119C",385.923748059182,2.71490587114093,0.300460827249917,3.99466425355024e-22,3.08976183722518e-20
"YIL120W",67.6446651876583,-0.191791746574223,0.252081249169813,0.411469436626179,0.53228183334987
"YIL121W",110.184335624432,-0.460365788523652,0.267652579684358,0.0603494087531838,0.117059632917728
"YIL122W",43.0822711572865,0.555812845886634,0.283982423371957,0.030526982173258,0.0669046689188799
"YIL123W",63.9644328619916,1.04973615498014,0.26678251537791,1.57621754439041e-05,0.000101362072802658
"YIL124W",82.1034327660381,-0.588309352774925,0.243775336816094,0.00937144103392135,0.0254335063927427
"YIL125W",1184.79800110349,-0.0340250827388349,0.204581301931288,0.861265550261047,0.905662358271105
"YIL126W",347.928920433487,0.643337157272128,0.22841650796028,0.00264283028590928,0.00885554865356726
"YIL127C",47.476971722075,0.931468062839377,0.379356295110808,0.00333454212850193,0.0107777510816177
"YIL128W",66.2180874359289,-1.14678992852493,0.267192855679427,2.44338678208398e-06,1.93835056829425e-05
"YIL129C",387.307840619756,-0.472613422552532,0.231403833956685,0.0292070453051095,0.0645708754681043
"YIL130W",142.840500469789,-0.156097711280611,0.251515699777159,0.50307498373788,0.616690421403533
"YIL131C",25.3998054954596,-0.378595375952951,0.308945694863717,0.168095413218916,0.266246688343613
"YIL132C",9.59517937128994,-0.0680338960964589,0.417500346885131,0.838504386728115,0.88860721782852
"YIL133C",310.825748414102,-1.20342648599004,0.195083062082181,8.16475363384454e-11,1.53613219550271e-09
"YIL134W",16.8281086512992,-0.685722632374737,0.371672732726368,0.0283690773731731,0.0631880269448867
"YIL135C",84.0269380758215,0.178437322240749,0.263691523529083,0.461768072859631,0.577624977033982
"YIL136W",864.665407010627,2.33922720913552,0.240620601703671,1.15517483009447e-24,1.14878011228501e-22
"YIL137C",136.25843759233,0.189181693230792,0.181278161706021,0.277932003612918,0.394684857174377
"YIL138C",110.939887159698,0.898731262604773,0.33035994770561,0.0017942841522742,0.00635242749142721
