"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YFL002C",58.058356036694,1.03571455835209,0.320807646716698,0.000478137924713503,0.0014066297425935
"YFL003C",17.735709120657,0.103197233253214,0.354535987977798,0.749735193179444,0.804174747845979
"YFL004W",308.69520321133,-0.825952575959379,0.191032058359925,8.71368161255167e-06,3.70431243513743e-05
"YFL005W",183.129871579693,-0.809765981602608,0.270534744681686,0.001553081144853,0.00401350760820714
"YFL007W",487.09709760317,-0.624542382049358,0.250801964523494,0.0090513378309899,0.0192099467914568
"YFL008W",154.819235967002,0.444726381580704,0.335770636694752,0.150110799495913,0.217063646525397
"YFL009W",89.4646826175596,-1.03323084942242,0.248373808379964,1.27390302057406e-05,5.25898140961967e-05
"YFL010C",30.4322021503634,-0.0651924336365265,0.339227655090237,0.834497580505182,0.871613009890286
"YFL010W-A",23.4259232353493,0.427104886720091,0.339470354665828,0.170850821863932,0.242412287123627
"YFL013C",95.9533884598548,0.202608077367643,0.21486930330027,0.32965858891465,0.41526095491194
"YFL014W",2602.97802229438,2.99159400248741,0.375036986074686,4.79640739009741e-18,1.07706422401018e-16
"YFL015C",11.0534537261964,3.17471565681655,0.746218234471674,4.03803799717297e-08,2.55834284485282e-07
"YFL016C",426.349772787399,1.90829723517188,0.341037050073789,1.20137730495531e-09,9.58520087578238e-09
"YFL017C",20.0105523183247,1.34928597498376,0.41421650190714,0.000218301054100907,0.000695491172933611
"YFL017W-A",39.3152883186332,1.75362837569013,0.336241648745236,1.46908346934712e-08,9.98083564281507e-08
"YFL018C",575.432886555907,1.38794139803801,0.15761931364306,2.63594889254338e-19,6.55339258150628e-18
"YFL020C",11.4758014774334,0.396515015214094,0.445026395370937,0.302115232449324,0.386155549577757
"YFL021W",196.408769004623,-0.840190175333868,0.211990162881154,4.08241758939264e-05,0.000152788867979352
"YFL022C",89.5576678620713,0.0928219406837163,0.226249750509334,0.670390864873922,0.736662732139477
"YFL023W",146.55011129502,0.818823037424457,0.397526635859833,0.0204504226350482,0.0395469613335088
"YFL024C",97.2568536440511,0.464650508063413,0.203064752485306,0.0183425589487124,0.0359452833155696
"YFL025C",54.9240006739536,-0.92668446298884,0.302516547337359,0.00101995467397515,0.00276405235005723
"YFL026W",18.8687420971714,-0.0674580321166526,0.36275609580487,0.837817621795588,0.874565386275469
"YFL027C",41.7065992846713,-0.395256223347659,0.28800122216298,0.144741205256481,0.20996711958149
"YFL028C",73.9173536114851,-0.336371279560232,0.242614225614998,0.147868790537877,0.214058043801777
"YFL029C",31.5787794388052,0.266756591810548,0.283540829202435,0.318585088568244,0.403594258015594
"YFL030W",400.32785528951,-0.426490415891218,0.177920697649896,0.0141562341817995,0.0286364214160703
"YFL031W",570.544078306574,1.50803359914449,0.254145665214148,4.42417222176361e-10,3.72178475876156e-09
"YFL033C",306.003595910823,-1.26712711243256,0.163985378660263,2.8892922680916e-15,4.61236068173688e-14
"YFL034C-A",36.4540952600847,0.47251706679474,0.328395291656448,0.119242711755046,0.178848010170712
"YFL034C-B",24.0565836250343,1.02171575594652,0.350573325384882,0.00137866208383167,0.00360627954197207
"YFL034W",135.825016910565,-0.0662200206871579,0.235667739346101,0.769968555989531,0.819719917473847
"YFL036W",337.269543316033,-0.164160565495751,0.174256399621375,0.335654988005574,0.421289751679748
"YFL037W",147.047873486967,1.39113996171937,0.218422973964124,3.75431870787464e-11,3.64883086983488e-10
"YFL038C",331.172593081688,0.582969006431385,0.164920105107095,0.000309336967168438,0.000953346746076939
"YFL039C",1937.98947904841,0.441503270618931,0.234493412439743,0.0499575659376066,0.0849766905029112
"YFL040W",8.11726974930642,0.774227229943753,0.541969319771271,0.0761269474921765,0.122529182249691
"YFL041W",115.067936908033,0.0249706189745163,0.248826574392756,0.916441356295417,0.934223304632835
"YFL041W-A",7.98977106175556,0.108357498167391,0.465234970730507,0.78440933284767,0.831596340115872
"YFL042C",104.90385883686,-0.496206839414053,0.215701118437135,0.0172757208808561,0.0341406989302653
"YFL044C",52.2725380409199,-1.23542170019307,0.385124621593461,0.000336957365846199,0.00103105251120741
"YFL045C",165.466887029579,0.291924980455729,0.214134336863983,0.158748997159358,0.227560660278111
"YFL046W",33.8218022054951,0.740220429798803,0.367603300867139,0.0258932656688937,0.0483572031223567
"YFL047W",29.2792128220629,0.125565722778541,0.313362023903395,0.66700728053657,0.734103467452205
"YFL048C",100.21965080794,0.211209661033377,0.206663243440497,0.291926121122101,0.374980137880126
"YFL049W",67.766051418171,-0.4022227371878,0.231583813938018,0.0708730781469321,0.115272246553816
"YFL050C",93.6533699697378,-1.88425610063894,0.256100601552533,1.14181994055236e-14,1.67336717077266e-13
"YFL052W",24.2787010549162,-5.38984089543588,1.46869624656004,2.29758491949409e-07,1.29506583164601e-06
"YFL053W",7.70840340537765,-2.10831799085801,1.25171833785127,0.00130327408985683,0.00343652149924843
"YFL054C",17.1867482654807,-5.40460086750963,1.46021238817187,2.06591636806327e-07,1.1763893919984e-06
"YFL055W",5.72301242368203,-3.89573209715079,1.60059342161478,1.60430357392452e-05,6.43686354696371e-05
"YFL059W",36.5684565838052,0.748806406999405,0.340739504277284,0.0165002926473898,0.0327827790771723
"YFL060C",10.9121210539435,0,0.863584687980222,1,1
"YFL061W",52.6792602506341,0.97917685846072,1.06852325433507,0.050802563181928,0.0862296477781644
"YFL062W",606.905653124369,0.466922755105602,0.19530581003341,0.0139424634227944,0.0282655911181441
"YFL068W",94.3482732128005,-9.33888017030806,1.18058631452987,6.18217144102354e-17,1.19543447066181e-15
"YFR001W",57.7090417221162,1.47783518234208,0.470295024300901,0.00023390643393244,0.000740127801460091
"YFR002W",121.540975409878,-0.261798123886327,0.230180612797797,0.237292726628776,0.316447125142638
"YFR003C",135.242796654322,1.5350619115353,0.243813670736982,4.30510165938623e-11,4.14794310400033e-10
"YFR004W",354.767976222214,2.06687746280493,0.239611362869344,2.48565070109809e-19,6.20743890332524e-18
"YFR005C",32.3742436917067,-1.05587887057559,0.311070956473576,0.000256364139590797,0.000802976317987147
"YFR006W",281.152795274504,-0.74444059817724,0.180412390902821,2.33657262795888e-05,9.08051148995325e-05
"YFR007W",64.319713220571,0.845520780332788,0.253797133706484,0.000465622186775674,0.0013727104066457
"YFR008W",13.4764841551256,-0.196343535911669,0.420756683000971,0.594930290171496,0.672451143893863
"YFR009W",135.775855894564,-0.0167085793984236,0.244244653919927,0.943077165675089,0.955777385922579
"YFR010W",453.835315760321,1.57268225736567,0.230729831408457,1.21487714368775e-12,1.36679814408021e-11
"YFR011C",185.469636670764,1.58031691857036,0.301034442999941,1.88288018269918e-08,1.26182427646832e-07
"YFR013W",73.9486647987077,0.017676833991986,0.249714598721169,0.94098558122434,0.954178569162118
"YFR014C",124.950088124981,0.34924610437412,0.188229213965144,0.0569351459746018,0.0952739867585809
"YFR015C",193.5339666134,3.80977752738309,0.269906175773124,1.63966569319369e-48,2.68567595452813e-46
"YFR016C",668.593910705421,1.68163322840957,0.412125109965327,4.07402914050803e-06,1.83859548488567e-05
"YFR017C",302.833073644495,1.1666282434183,0.269964306369208,4.79279947271941e-06,2.13870995701718e-05
"YFR018C",15.0324264633477,1.25193343979945,0.419514813847817,0.000675428226713011,0.00190743397290302
"YFR019W",164.75854808489,-0.0962378202966071,0.177281292706805,0.578765863422074,0.657248591638974
"YFR020W",35.2149978506924,-1.3077146838374,0.327522082712516,1.46774658637545e-05,5.9532998831208e-05
"YFR021W",44.014847548421,-1.18025589564644,0.294130446550208,1.78505806229905e-05,7.08552270060113e-05
"YFR022W",68.4312897441798,0.450754384649124,0.239134628266665,0.0493207421895814,0.0840732210755368
"YFR024C-A",107.356741687759,-0.643154143723244,0.220436120087065,0.00247797855316721,0.00608996582638491
"YFR025C",66.6837295500928,-0.298490425930998,0.230042977396393,0.177566627726724,0.249966771943914
"YFR027W",13.6338001385086,0.247534326464293,0.420285304605097,0.502263516532009,0.587503785668296
"YFR028C",61.3322441048208,0.512274013568227,0.261891408409385,0.0396125693274809,0.0695235656253031
"YFR029W",89.0196375693391,0.47717597811477,0.207951733249891,0.0178415906101484,0.035171617029351
"YFR030W",734.060062860062,3.20962058223635,0.222732290844522,8.4751292757092e-50,1.52251596569111e-47
"YFR031C",134.59539173012,0.0674278300963549,0.316024937408378,0.818584095735955,0.859175431108537
"YFR031C-A",351.560630276847,0.731794244274376,0.204219387472169,0.00021667507729241,0.000690706070659092
"YFR032C-A",297.978475435047,2.12861602764285,0.234150086064412,3.29995054058626e-21,9.77522583006642e-20
"YFR033C",3523.28541168547,2.37059473163451,0.414333339218143,1.68580504457791e-10,1.48783649655379e-09
"YFR034C",32.3606446452731,-0.0391132473155158,0.313515221133952,0.893437437540177,0.915465149891674
"YFR035C",21.0501825938132,1.45612474649673,0.352323303083382,5.72416049666899e-06,2.53199760174342e-05
"YFR035W-A",28.3756827910446,1.90034170008709,0.360795382933811,7.62305768179932e-09,5.43569887707304e-08
"YFR036W",30.6654773035823,1.08386659682657,0.307724882843522,0.000151860002063324,0.000501904066166557
"YFR037C",122.268641847328,0.629749683666449,0.220011985604663,0.00299672200522362,0.00723082532369598
"YFR038W",86.8233839260436,0.191564048233609,0.229222575152896,0.385424905034106,0.471616912403488
"YFR039C",57.8264307989526,0.229438728462696,0.270896867234375,0.3717605920056,0.457158214830085
"YFR040W",541.738380513695,0.587047829346823,0.226095207300644,0.00699025109048283,0.0153142046903615
"YFR041C",101.370070306904,2.13301944871692,0.409602087400454,5.65592344560577e-09,4.12275362154169e-08
"YFR042W",32.6125879169843,1.14640258998553,0.358983043601932,0.000430098857455327,0.00127608979071322
"YFR043C",16.4601854924107,-0.249402108166682,0.439913059855987,0.512962039200908,0.5977580239192
"YFR044C",414.766662111547,0.111096031532923,0.251099091364459,0.643384515583592,0.715028610513874
"YFR045W",59.3042446306692,-0.0475913072820392,0.235194352690079,0.833244984439877,0.870934932121936
"YFR046C",28.4393662440992,-0.542664653723109,0.374363413958658,0.107797187478839,0.164562098977428
"YFR047C",91.903800164745,-0.73371218128039,0.253595361685694,0.00238574428728334,0.00589188910682082
"YFR048W",60.7335298870065,-0.75771562306095,0.238940759766305,0.000927342913257823,0.00253636280048143
"YFR049W",243.562593310233,1.38686571813231,0.209258876151326,6.82382301728989e-12,7.15666108913133e-11
"YFR050C",246.493507310464,0.8471291541136,0.173581416738106,5.87103161351516e-07,3.07002582682309e-06
"YFR051C",107.836537132575,1.01203701698263,0.266626202091171,6.06275753598124e-05,0.000220244596985515
"YFR052W",228.587386290536,1.50739830719453,0.212276393541313,1.88269473457936e-13,2.37748911040191e-12
"YFR053C",2161.57089432091,0.450230243564694,0.185284907663666,0.0127046384027812,0.0260468093547525
"YFR055W",70.4601252821983,-3.27393125814629,0.450376420812696,5.63642299544816e-16,9.83988704126985e-15
"YGL001C",168.880211565912,-2.44497311003188,0.306839733713293,2.27456377493744e-17,4.70893890803962e-16
"YGL002W",43.1674153962948,-0.484339817421025,0.305396891096846,0.0893425299086786,0.140312619588672
"YGL003C",68.4351093575593,-0.00543064189719968,0.231026572792985,0.980514719886359,0.985463379630801
"YGL004C",41.7319004420156,0.0328618974027852,0.259358031517436,0.894205560104307,0.915915167228414
"YGL005C",47.9575356495594,-0.777702812422807,0.327004147072973,0.00994606634856463,0.0208938677839141
"YGL006W",498.218258151016,0.850655301215584,0.184773745412917,2.27985093159584e-06,1.07506264505142e-05
"YGL007W",9.4298923063344,-0.930982402326881,0.526910879518422,0.0304618350041295,0.0553705150573929
"YGL008C",5236.00221575597,-1.95295692745177,0.241863407000216,3.50933317943865e-17,7.05725532404839e-16
"YGL009C",418.812817086008,-1.54650292455002,0.289098131469067,1.18684521521141e-08,8.2129737478773e-08
"YGL010W",38.5770411272056,0.57669121886551,0.269428385217829,0.0238748113200348,0.0451473087406702
"YGL011C",381.156309895072,1.26898317926079,0.164242210469217,2.89558646709932e-15,4.61236068173688e-14
"YGL012W",193.027248925122,-1.34525614285588,0.289126133955625,6.92893314095898e-07,3.57952028404458e-06
"YGL013C",155.969425100118,-0.207630377625087,0.179670445216231,0.236915132569093,0.31609496245263
"YGL014W",91.3872632333087,0.384242090505238,0.233312755100311,0.0865916221399723,0.136763682273825
"YGL016W",83.0557682759061,-1.66136403621564,0.34533463295704,1.49455704606727e-07,8.70626379659896e-07
"YGL017W",27.1888543266551,-0.409317017751759,0.310185737689049,0.156738670857086,0.225142547847075
"YGL018C",22.3423004112733,0.218196352016641,0.36039640709655,0.505589519670649,0.590649891975214
"YGL019W",109.905523293264,-0.459280436515393,0.264035111168955,0.0671027038453717,0.110266032086665
"YGL020C",55.1337630913281,0.228053150327495,0.25798817872774,0.353636601364506,0.439791792447624
"YGL021W",27.3213220623487,0.460337528849398,0.31870596789688,0.119564147043043,0.179281834917261
"YGL022W",154.67606099012,0.291951119331657,0.214090711292574,0.15863248543067,0.227452191391194
"YGL023C",61.5493622662729,0.0271287483225026,0.22904936077107,0.90212249998467,0.92232792407098
"YGL025C",31.5332991894259,0.986098606265498,0.30307655074711,0.000481510898114877,0.00141282096501673
"YGL026C",216.634426465454,0.609436214593438,0.256388799275506,0.0125413510361656,0.0257912791434291
"YGL027C",101.857464878105,-0.851127496486162,0.275576056414435,0.00106495900927674,0.00287064701000104
"YGL028C",67.3289915735878,0.558830817008143,0.26558843469847,0.0266065813463836,0.0495227444913135
"YGL029W",44.9116916033063,1.5752040642471,0.459366755037886,6.81322112781726e-05,0.000243691897628865
"YGL030W",407.550228236645,0.0383141456985242,0.192149776159696,0.837783106629826,0.874565386275469
"YGL031C",394.750062135066,0.755311407599446,0.210216369623405,0.000202398411080471,0.000649658069917662
"YGL035C",73.1154013423495,-1.27284910456782,0.26484359531083,3.84632824818031e-07,2.08570613574646e-06
"YGL036W",166.71530761114,0.629056865526446,0.211079465506273,0.00206025545425579,0.00517948072966639
"YGL037C",672.214325500133,1.11306649920027,0.221094936365973,1.67873605249003e-07,9.67793072082503e-07
"YGL038C",156.829728615219,0.249290292372933,0.205328474149051,0.210716424246766,0.287081503578433
"YGL039W",29.4876688905279,-0.109642103426535,0.30335539122317,0.699262427456229,0.760606051451723
"YGL040C",161.386818447252,0.519765961542369,0.237297935923439,0.0224001006422901,0.0427872807109317
"YGL041W-A",68.9468857854244,1.52167836909125,0.283143043129379,1.0987816029415e-08,7.67768475129386e-08
"YGL043W",50.385156065076,-0.0706801931169243,0.26453627598448,0.778718547715083,0.827611372562079
"YGL044C",58.4755754400467,-0.168574260209143,0.236749164807786,0.45847664468083,0.545567614151184
"YGL045W",136.687570281124,0.726263817641743,0.214286549523643,0.00044919572650938,0.00132920882089837
"YGL047W",23.3213660868923,1.67249063904268,0.377503667746718,8.92492262969635e-07,4.51024447593275e-06
"YGL048C",295.215789192236,1.26474472226493,0.174910448815192,1.26275929507606e-13,1.63542011959967e-12
"YGL049C",152.8144261294,0.796864788813111,0.23234001312231,0.000351508574301104,0.00107028499195344
"YGL050W",45.6485569245128,0.283120427000285,0.269271856408128,0.267747046472902,0.349363472775911
"YGL054C",266.812257870976,1.04446369385282,0.196687802266193,4.38608324538573e-08,2.7631332119404e-07
"YGL055W",2342.74063949309,-4.60369597734487,0.189377531916757,1.18563500373933e-133,2.2009337786081e-130
"YGL056C",68.9682312996547,0.0211902926017543,0.238615346605135,0.926293876653335,0.942541677157395
"YGL057C",31.2443731358304,-0.586182534255453,0.317687960683348,0.0467143975919325,0.0802444417610957
"YGL058W",82.9327736011103,0.735835292782111,0.276843739362094,0.00485880387921804,0.011135258766817
"YGL059W",136.243334650613,0.548940865001651,0.206219980323039,0.00600870193604136,0.0133957009935205
"YGL060W",37.1343108681048,-0.3005297975582,0.300143170693401,0.284974984970886,0.367452116532268
"YGL061C",26.4422342104917,0.59805736884477,0.368880813194895,0.0728574206566263,0.118130620492807
"YGL062W",741.854563117657,1.41330910627694,0.173297143146648,6.6354594326081e-17,1.27227821616973e-15
"YGL064C",34.7617038674227,0.332580421957314,0.307506456543091,0.246511300437857,0.326862245747245
"YGL065C",54.3398433701885,0.292443339531353,0.278615182573435,0.266753805855255,0.348393983303921
"YGL066W",110.397782795612,0.27406905698357,0.323255436969093,0.360211166493667,0.446575241808378
"YGL067W",65.7092009217872,-0.409814880805498,0.272716903264919,0.112542664410797,0.170776593488755
"YGL068W",152.96482772288,0.676029697005621,0.205129876455076,0.000669189812838695,0.00189269581904454
"YGL070C",26.575991376975,0.237114238522577,0.328989996498518,0.435471744598147,0.522434757791271
"YGL071W",119.066868561035,-0.477500542736474,0.279170613718638,0.0700592607352732,0.114304588737214
"YGL073W",307.709291006793,0.787058774387347,0.295063227913752,0.00438475477864611,0.0101406558813456
"YGL075C",38.2708160459932,0.0484447233909437,0.280110541690911,0.854788035962829,0.887061811540549
"YGL076C",348.456789583845,0.424473082026925,0.175841407117388,0.0135416161846887,0.0275030125939209
"YGL077C",301.291095288599,-1.48897057262301,0.23511233304157,3.78213499807761e-11,3.66946163837878e-10
"YGL078C",156.426783048752,1.53826909993767,0.229630262789954,2.95593886734941e-12,3.18406645111583e-11
"YGL079W",21.5195242432416,-0.644885933666918,0.355900095242709,0.0464477252674211,0.0798109787146769
"YGL080W",62.7456299430686,1.34292395220238,0.340482692634426,1.65606826479189e-05,6.62070650870496e-05
"YGL081W",10.5729262620513,0.341798505010436,0.467302469193255,0.389580739464158,0.47557543579042
"YGL082W",75.9136980832366,0.306709862189814,0.212649030540849,0.1361255791447,0.199390676027574
"YGL083W",57.005538957676,-0.87716716357321,0.240053572395235,0.00013363587297419,0.000448324202767025
"YGL084C",98.3389610826127,-0.374272922483727,0.249969116844653,0.11708132904503,0.176128017680111
"YGL085W",23.3621544751155,-0.903218781980486,0.346069185158428,0.00427292676729741,0.00992737971092168
"YGL086W",117.047959456794,1.27461500221016,0.612056373537167,0.00700158725794652,0.0153270868100662
"YGL087C",76.310014213383,0.422339058893954,0.224952892810407,0.0513742976827393,0.087040907756366
"YGL088W",774.339056221596,-1.2871229993516,0.36942960512719,0.000112973347571876,0.00038503584616143
"YGL090W",31.6909605239883,-0.180873016875517,0.302169891718948,0.522473137343435,0.606739928926214
"YGL091C",52.3272005662806,-0.0138155489946429,0.252340674013989,0.95429605781079,0.964514472948873
"YGL092W",96.4235695788823,-0.270595165363398,0.218952485598123,0.200738408878836,0.275823389846099
"YGL093W",88.0660744812868,0.0864853713455926,0.211205928348115,0.672453890677901,0.738055915881992
"YGL094C",149.218854175783,-0.757282030150005,0.213462762205429,0.00023983857772004,0.00075631995431648
"YGL095C",96.8127632823688,-0.37123287725425,0.230143118530895,0.0936283577753905,0.146136862234067
"YGL096W",254.490464173265,0.407212247625145,0.212419852739347,0.0475568716989743,0.081515610492948
"YGL097W",69.3589719224482,-0.484261160679104,0.248977735451871,0.0417576717626247,0.0728079129762232
"YGL098W",32.8070054499917,0.0547732058303344,0.289620536256497,0.840758562200622,0.876364973593824
"YGL099W",60.4720838375636,0.544016786628085,0.25071735559175,0.0230040638223482,0.0437981645903101
"YGL100W",63.9535896932975,-0.45818541914749,0.263146418720744,0.0669295511598112,0.110047437380865
"YGL101W",43.0233172477432,-1.47515758254477,0.328535226973199,1.10494997389478e-06,5.51880395033188e-06
"YGL103W",696.774575103935,0.0513565157136602,0.205299493404921,0.796549824757852,0.841473354659911
"YGL104C",33.6029628701776,-0.705130285275076,0.33791040714038,0.0230288451548659,0.0438019113951954
"YGL105W",180.460967602827,0.0495509026013321,0.216718271648229,0.813071577046245,0.854822656705785
"YGL106W",67.5475041463086,0.314392143799575,0.275061252212498,0.227166462438314,0.306465607877658
"YGL107C",112.161844267014,-0.421673245899293,0.243745764195445,0.0707716198859757,0.115180909318299
"YGL108C",65.228247404319,1.97830783224435,0.397316979752508,2.8177783252012e-08,1.83749502260486e-07
"YGL110C",75.7357818985467,0.757762917842539,0.297458948119692,0.00646225666759535,0.0143037787686163
"YGL111W",40.4250506329813,0.243564363147686,0.320310387141379,0.41257498699638,0.499484804909314
"YGL112C",61.1807456155759,-0.587344165702347,0.262492281223541,0.0185052651127978,0.0361853305523775
"YGL113W",39.2863469798259,-0.49972645707487,0.273755624000016,0.0536952115038681,0.0905324350181778
"YGL114W",183.315117599617,-0.781683527651812,0.289294638941248,0.00399275992344638,0.00933096097930041
"YGL115W",108.982597005435,0.00976448953112266,0.225530375400938,0.964184589366632,0.972743474308473
"YGL116W",66.4894875373166,1.04489916202298,0.27565294520202,5.81676376937085e-05,0.000212277571635821
"YGL117W",211.023174205174,2.91971278943291,0.336749950341738,1.68857658763816e-20,4.70184150827847e-19
"YGL119W",75.9018675100099,-0.566736860950865,0.282549744346401,0.0333110123095827,0.0600741669533893
"YGL120C",62.6830134672852,-0.225516085399191,0.251756526469972,0.348368124099351,0.434893988592084
"YGL121C",259.518130816119,0.907528094820874,0.179305186896749,2.10598042040182e-07,1.19675560828752e-06
"YGL122C",123.14051726623,-0.0116400498300774,0.217028085359898,0.955760983183579,0.965644578256414
"YGL123W",542.232993775011,0.17949545309996,0.204309040359849,0.365308152982497,0.451186760691844
"YGL124C",38.8601966783317,-0.633745020412967,0.277364613744969,0.015515412394486,0.0310475499909783
"YGL125W",98.9053875174893,-0.066804667140133,0.227058947755528,0.760138088907001,0.81158148334415
"YGL126W",32.1782659428765,-0.228417225416751,0.396196662498103,0.517632967178541,0.602361705643916
"YGL127C",35.5228979073407,1.45911119673392,0.320775956226899,8.72744108655014e-07,4.42248584267495e-06
"YGL128C",20.161474139526,-0.252082097924205,0.352429988039399,0.433488607799069,0.520504108847136
"YGL129C",102.612764661686,0.244734774949164,0.203705875641251,0.215750874982156,0.292981375951141
"YGL130W",69.6212777672384,-1.17622947475213,0.243686352442618,4.25943011128973e-07,2.28744130084595e-06
"YGL131C",151.114906428114,-1.19624097284603,0.185752892907926,3.60475573979726e-11,3.50959522988304e-10
"YGL133W",338.836676300258,0.624205590961678,0.22899518168862,0.00458300094270669,0.0105422272820874
"YGL134W",78.1875259728967,-1.10125928182711,0.238956163313609,1.44016204846562e-06,7.02915201393957e-06
"YGL135W",403.254963713348,-0.999658716139977,0.26240670985954,5.86727155942839e-05,0.000213980584901485
"YGL136C",56.5230626660299,-0.800304267081506,0.249543714446203,0.000771158495819436,0.0021494402718811
"YGL137W",228.427472292729,0.201875784235187,0.228971494239272,0.359872111434861,0.446254239274269
"YGL139W",93.8875020393565,-1.74091266253724,0.273789206721539,1.74099950311665e-11,1.75327779979324e-10
"YGL140C",335.870551078448,-1.74189992152615,0.249887672896675,2.72089467669097e-13,3.39745794943767e-12
"YGL141W",121.037457517611,-0.740512181162557,0.208649251812001,0.000243962218627362,0.000767585082223603
"YGL142C",77.8029340187044,-1.28086707011288,0.271881684989746,6.03268326537745e-07,3.14864227787132e-06
"YGL143C",85.9705779728494,-0.135130945306447,0.213518492183613,0.513159612455566,0.597766143350613
"YGL144C",64.2719740242668,-1.32552378594351,0.30811146522995,3.69993389130114e-06,1.68892883939804e-05
"YGL145W",50.2015398752934,0.0219814779437337,0.282792805770468,0.934373715078486,0.948856166898631
"YGL146C",14.6611338690634,0.241493046933079,0.453979954758389,0.535370667075353,0.619056821725187
"YGL147C",79.2288441766866,1.37660714097314,0.248328059574859,5.97040462965064e-09,4.32932075293287e-08
"YGL148W",175.908830910203,1.16109639955254,0.21881830239319,3.57654833677288e-08,2.28437303847912e-07
"YGL149W",51.4302601199998,1.0661149432477,0.381605947193118,0.00182535736732864,0.00464037479562442
"YGL150C",300.729162837768,-0.213855865131671,0.229882236302987,0.333835022359713,0.41966754842466
"YGL151W",106.062321828678,0.191590320424759,0.238677323276539,0.402950734087234,0.48953591582282
"YGL153W",78.0469524459336,0.33662877746805,0.21319869376937,0.102690315946802,0.158022207656187
"YGL154C",34.5002778098518,-0.131271340756638,0.279178160168933,0.61889118221123,0.693063541872982
"YGL155W",21.9023824476318,-0.69101153756255,0.358063263737233,0.0336898689234104,0.0605808459911116
"YGL156W",632.325761664952,-1.10878976565096,0.17334568025842,5.7111106874987e-11,5.43129767514503e-10
"YGL157W",111.017800079111,-2.51070356212093,0.310488619791822,7.28361447267903e-18,1.61603382463544e-16
"YGL158W",7.67799529414028,-0.54660616757341,0.490391149111419,0.182551260778548,0.255562587047695
"YGL159W",31.4375884048611,-0.813382023635408,0.336875163954124,0.00853581605570715,0.0182339699325789
"YGL160W",79.811581524352,-0.917543463089323,0.256109616821046,0.000164428423404335,0.000540875304157557
"YGL161C",84.6306484161745,-0.646565235967958,0.251571856305898,0.00703982156258077,0.015398992916442
"YGL163C",245.302764332216,1.02125702201283,0.195708769415211,7.54103492315098e-08,4.59978351446088e-07
"YGL164C",61.6523682201638,0.623189238933532,0.304216781920551,0.0281721121003673,0.0520193939943453
"YGL166W",50.9109632508214,-0.126791855219174,0.260019753615872,0.608676932775913,0.684515718624608
"YGL167C",277.85055737569,0.0089104238315136,0.258373318015274,0.97113705582235,0.977809123824745
"YGL168W",77.2774129703219,1.76250247747044,0.328137302546653,6.15916818576907e-09,4.45459839305817e-08
"YGL169W",36.5997760316517,-1.00287991895421,0.303344629333633,0.000388543638945163,0.00116835827499223
"YGL170C",7.79973614176455,0.11901246164367,0.500547444992117,0.774186713733648,0.823423569286227
"YGL171W",47.2174964203446,0.125487535304122,0.283398733338094,0.638900693721532,0.711581808481247
"YGL172W",58.0409811375729,-0.0738619229673337,0.24199850671155,0.750235592569762,0.804556521282689
"YGL173C",635.672099788557,0.902047664453849,0.144618899443202,2.29351975332678e-10,1.99260709926316e-09
"YGL174W",35.9751359238043,0.63211158903698,0.40246536828335,0.076475272892978,0.122770479890745
"YGL175C",16.2440767412793,0.221028175142363,0.432165774123412,0.55711922657825,0.63747626316299
"YGL176C",38.7006193137199,-0.461752221784822,0.287451380766521,0.087805030173505,0.13836621761071
"YGL178W",266.609053365811,-0.170942031359115,0.227357391181148,0.43518318976149,0.522201073859457
"YGL179C",84.7162665204443,0.131628422759187,0.234785114889676,0.559694933256015,0.640160419655524
"YGL180W",230.835009099286,-0.133283224916253,0.182372052508855,0.454192494944567,0.541279264786281
"YGL181W",62.3854003933222,0.483825609937059,0.271249034436845,0.0596849993847993,0.0993679406798048
"YGL183C",34.4302339653395,1.97546659048573,0.450738087727833,5.00014392648601e-07,2.64442559606843e-06
"YGL184C",113.181245118196,1.52359548605149,0.250652263376204,1.75105987733092e-10,1.54054541182557e-09
"YGL185C",34.6003293048282,-1.46353661059153,0.323594978298854,9.75562362037578e-07,4.8989240705025e-06
"YGL186C",385.125773496828,1.08618086052878,0.191549356357161,5.29933706680328e-09,3.89340476583476e-08
"YGL187C",805.847843653674,-0.0564300391752427,0.135778538271817,0.673683287534741,0.738822809822956
"YGL189C",737.575928228007,1.14598146810262,0.172318492540573,9.77991440301229e-12,1.00302658030157e-10
"YGL190C",129.830953489083,-0.3454210745566,0.199538240266811,0.0747637504072272,0.120823948351088
"YGL191W",1384.84117780052,1.05811516574139,0.248832271357955,8.09986179457365e-06,3.46186725510212e-05
"YGL194C",43.5800726062579,0.108805220815154,0.264716359949874,0.665517445831143,0.732753391821597
"YGL195W",303.547984298849,-0.7185131746373,0.299334880312606,0.0102383211729982,0.0214673232727512
"YGL196W",196.217664272563,-1.13714006177692,0.206289140369606,1.19080630989054e-08,8.2277919848392e-08
"YGL197W",159.114408556639,0.0604600104830866,0.186490926709862,0.739618851037187,0.795315192397392
"YGL198W",67.2235377802474,0.656915088651627,0.327184539028942,0.0296394187422639,0.0541541742046154
"YGL200C",211.581670300407,0.854552781611019,0.221968164184665,6.37041856895047e-05,0.000230219734007042
"YGL201C",71.7441306579065,0.0350779497068828,0.219458120903269,0.868589744316969,0.897843219289605
"YGL202W",161.784046704664,0.633372516764844,0.244850621329776,0.00681955522903652,0.0149874124192993
