"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YCL051W",75.1909181960546,-0.134498405586403,0.246011712045727,8.78476905220698,0.012371194584964,0.0205718670181142
"YCL052C",128.471454772749,-1.34311423369518,0.218022838002331,39.5273414372067,2.61063925946523e-09,1.39794711884249e-08
"YCL054W",71.085779288925,0.691668571253624,0.305140079419226,5.12145900449839,0.0772483670260403,0.105466083836239
"YCL055W",20.3780922116062,0.0898828446209197,0.372867922005903,0.126884404424167,0.938528362596332,0.946173868808649
"YCL056C",42.0760791662583,0.0766476816505512,0.34136329670239,5.66220730859567,0.0589477598070359,0.082878079870079
"YCL057C-A",472.131626151492,2.01764015562274,0.207011503016629,98.9215594319933,3.30716831693434e-22,6.79616987343445e-21
"YCL057W",134.641483102118,-0.178216023810662,0.212687443582546,0.704401320523829,0.703139015760545,0.735219898379736
"YCL058C",114.794002547274,1.18543823595617,0.390744644105155,16.2477763531571,0.000296374062567404,0.000710506738888452
"YCL059C",86.1066204271436,-0.418166114284133,0.311790220796096,1.82077374455632,0.402368528689118,0.450591260058254
"YCL061C",72.1424770907089,0.347457666853241,0.429402980075413,0.659817911289124,0.718989190359542,0.749120823407351
"YCL063W",12.4487570361975,1.14578874159059,0.523147233865684,6.02241693599065,0.0492321473224081,0.070500852036877
"YCL064C",98.6804311116504,-2.98087834855473,0.298627765716658,110.952415951309,8.0721458312427e-25,2.00686518456208e-23
"YCL067C",182.780497456448,2.4271932955983,0.69895760641227,15.1846073912387,0.000504317919742522,0.00114634550818208
"YCL069W",17.955646902855,-0.983290228640275,0.414356261007291,5.81589543609991,0.0545876442269433,0.0773139854272247
"YCR002C",77.1630458585055,-0.176451057533226,0.259181035684539,0.873648134933063,0.646085088798824,0.683385385709005
"YCR003W",79.0609065464117,1.6762608877624,0.337182252116226,26.0062814652273,2.25324145320519e-06,7.91191781393426e-06
"YCR004C",111.743081067045,0.500323320390161,0.2373016199515,4.50920527810246,0.104915224667766,0.138191316503025
"YCR005C",160.299423405908,-2.38461879153034,0.31504085049733,69.7239253104076,7.23839019343201e-16,8.09449698538612e-15
"YCR007C",15.3442834154154,-0.771541717456181,0.445024143080463,4.93480155536513,0.084804999828335,0.114630835933009
"YCR008W",184.254570629909,-0.684425178395116,0.183280351017144,30.4640759319457,2.42554850146773e-07,9.92496664560895e-07
"YCR009C",135.826305803776,-0.687698150170169,0.249495938294075,8.53817367372433,0.0139945566335632,0.022983098169364
"YCR011C",359.987537823369,-1.35181988452714,0.155419389942628,116.836549679193,4.25858769470082e-26,1.16827955033443e-24
"YCR012W",5559.42381825082,-4.22227495246911,0.21758748500986,330.528687108755,1.68502961816138e-72,3.02707417533571e-70
"YCR014C",65.6312616167719,-0.964616315757631,0.401475249492808,5.98129146035032,0.0502549750901241,0.0717615272504874
"YCR015C",22.3332259864291,-1.45291924168817,0.39859849712388,14.6953420825933,0.000644090675505713,0.00143248441369461
"YCR016W",74.8989601455652,1.58308918404701,0.456483469046212,11.7069821042821,0.00286986280886878,0.00553211006666328
"YCR017C",201.41139196433,-1.79403392202929,0.303129246752082,35.866006151229,1.62852983863352e-08,7.91385922456376e-08
"YCR018C",6.97763815563766,-2.15792347181303,0.743614683892939,10.2536116238137,0.00593548929571435,0.0106046647057534
"YCR019W",26.7091356684753,-1.67849955686709,0.401867885076082,18.257175012899,0.000108518758942429,0.000284261979562742
"YCR020C",49.7271928201646,-0.411327778709701,0.313245250904203,4.04555646995405,0.132287428509906,0.169319395396843
"YCR020C-A",24.9278758374929,-0.435027935743623,0.372030427937053,6.31494809262684,0.0425330419991227,0.0619096996584199
"YCR020W-B",16.0855619941539,0.572742190460851,0.448103021901993,2.4945977472195,0.287279728651114,0.33596405057918
"YCR021C",3733.224672288,-0.0956215570645505,0.227701665025597,22.5544333111814,1.26580566575939e-05,3.93374539766408e-05
"YCR023C",96.5256332364541,-1.3494982082523,0.243270107683223,33.0717474373404,6.58508356475272e-08,2.9634916511992e-07
"YCR024C",30.5746920133076,-0.810369533266957,0.31946601506346,6.58688613923039,0.0371258023632319,0.0548127235845276
"YCR024C-A",189.939733301691,-1.98406805436179,0.320771543416069,36.7162225856387,1.06456839183147e-08,5.32188633223472e-08
"YCR024C-B",712.001816795156,-1.49322064597673,0.168534494426499,90.2029789643547,2.58625886471276e-20,4.55787203088145e-19
"YCR026C",76.0120758834465,-2.12211265145643,0.286724078988665,60.0775225763629,9.00184911752208e-14,8.08569318314201e-13
"YCR027C",17.8737929891247,-1.62154675107884,0.530629040787661,11.9635196656043,0.00252437989437526,0.00493180149085394
"YCR028C",32.8295628280766,-2.33005276590245,0.423307582637133,33.810009449862,4.55249766184442e-08,2.09009558770087e-07
"YCR028C-A",93.380656639262,-0.228250336616025,0.244392840072779,7.76292919266105,0.0206206021965682,0.0323482066570953
"YCR030C",99.1493360518779,-0.0747416051643364,0.200856014493841,10.1711306844216,0.00618538924003024,0.0109806925972995
"YCR031C",516.025358258403,0.106175112465439,0.218082603930285,5.33344960342515,0.0694794119165885,0.0960364470001195
"YCR032W",156.620554128173,-2.65852475540562,0.219941809711425,180.626851959484,5.98931914277237e-40,3.92406097718816e-38
"YCR033W",330.392297177478,0.193560126266568,0.278486749399626,9.57200510000879,0.00834575251813206,0.0144071592602224
"YCR034W",34.7686319405612,0.286060553292737,0.427510497205629,11.5224410580308,0.00314726792144464,0.00599010767949491
"YCR035C",72.1566421798035,-0.284172132177471,0.238756149974588,4.91611966444474,0.0856008700096146,0.115594385325787
"YCR036W",90.9345006452917,-0.423915511773801,0.245654845478757,4.58943980632534,0.100789620168831,0.133324796845658
"YCR037C",86.0457636386959,-1.58228125799909,0.257589996418897,46.6771046736063,7.31468291376007e-11,4.76996125839928e-10
"YCR038C",41.8851483001805,-0.364803340008242,0.409424636427495,11.4704237063229,0.00323019796819972,0.00612912180064881
"YCR041W",16.3657327902747,1.25810713358412,0.431231345031668,12.7121826920772,0.00173613943539994,0.0035005649948379
"YCR042C",149.628444665579,-0.76194025781442,0.197885446533109,20.8380492433329,2.98589890825304e-05,8.68327468410506e-05
"YCR043C",22.9119916362564,-0.960072748091267,0.430046404343912,7.26319171955898,0.0264739020440268,0.0404369611857338
"YCR044C",52.2068678063433,-1.2486047655753,0.344870200900925,16.6016937602137,0.000248306452244571,0.000606499400241235
"YCR045C",11.4106968709529,-2.21024569947311,0.570140713987409,24.3741051826639,5.09601043846575e-06,1.68425413245197e-05
"YCR046C",50.2317296159871,1.06193722694582,0.282526262751849,16.2099592797052,0.000302031379652672,0.000722824560930696
"YCR047C",47.1511361298729,-0.66505731221642,0.289224433311873,13.62118247877,0.00110204113717857,0.00233178840917457
"YCR048W",12.8491053177536,-1.97798958749125,0.551943273037682,15.6202451049156,0.000405608336475546,0.000940490240067992
"YCR051W",19.1604780583381,-0.208250479970828,0.38813541431245,5.74849022234863,0.0564587434956926,0.0796601830573884
"YCR052W",14.7012491328212,-0.275340773579804,0.417577708517054,1.28460483880995,0.526079772286005,0.569434062557971
"YCR053W",95.2715824845707,-0.36385618892502,0.22241505576127,2.7137640546083,0.257462287142294,0.306500101987053
"YCR054C",31.8824480325704,-1.5481604153398,0.352520210126206,20.3240016801142,3.86099385186835e-05,0.000110322600108029
"YCR057C",42.8159365883624,-0.907055973436396,0.288543610513575,10.3210588583515,0.00573866066686578,0.0102926252025042
"YCR059C",14.5315828744065,0.326986328583508,0.479538839830416,1.17863600566065,0.554705463317473,0.596477066077429
"YCR060W",9.77965881605361,0.555684106712869,0.543986961136096,1.42680226255365,0.489974891377645,0.534823631925147
"YCR061W",50.0098257406091,-0.290609967538997,0.309624722454745,38.1525523220458,5.19132869974247e-09,2.69185377363741e-08
"YCR065W",51.9980711725798,-0.847898113475484,0.313234554089608,7.53068023258783,0.023159733892745,0.0359166132132267
"YCR066W",18.7542736119126,-0.973723489696021,0.410694407479864,6.6502842225513,0.0359674070161276,0.0533286713718889
"YCR067C",58.9451098990703,-1.36198594400381,0.281352767108923,23.9868653750391,6.18469610501861e-06,2.02484259899169e-05
"YCR068W",27.7549047739489,-3.26829934648919,0.507222388854351,53.0765579570778,2.98244113318807e-12,2.28462375113127e-11
"YCR069W",108.721640129315,-0.789412375117013,0.218944531109833,22.074193513611,1.60934732429048e-05,4.89751652949383e-05
"YCR071C",38.7283357943423,1.5490956976791,0.356306761769502,20.0092841290559,4.51896687591076e-05,0.000127487976352315
"YCR072C",15.5272227993832,-0.594767348548482,0.441467349202861,5.52537274775388,0.063121971177964,0.0879695339064268
"YCR073C",60.0223379842313,-1.74810300401354,0.331937228498607,30.2475598160765,2.70287424754176e-07,1.10031481612281e-06
"YCR073W-A",33.4884267462986,0.662948204855297,0.331321599380019,16.1655686187736,0.000308810014678206,0.000738095696027009
"YCR075C",20.5167599433814,-1.23671927801284,0.409337843314163,11.5089932091293,0.00316850121871964,0.00602437121442462
"YCR075W-A",28.1263762219579,0.818603563379305,0.348239946673642,12.2749143472002,0.00216041018770441,0.00427552392868722
"YCR076C",38.0054991201705,-0.675466609553371,0.288430815351336,17.4705388333517,0.000160812829866412,0.000406706017041803
"YCR077C",104.057113519301,-0.109070804367119,0.257424380123769,10.2462756471369,0.0059573005785448,0.0106366212210137
"YCR079W",86.5353405424661,-2.08555800328205,0.269720214557593,92.438442588283,8.4576018040537e-21,1.55446813355693e-19
"YCR081W",48.7030096968926,-1.67931135177263,0.314924098259901,30.5715537012872,2.29864265864715e-07,9.46130152698152e-07
"YCR082W",130.55154211766,1.34512096579972,0.211137487301379,40.4143043016374,1.67550344806945e-09,9.22023587183671e-09
"YCR083W",88.9690836840519,-0.821232513415583,0.256045760609398,11.487975809872,0.00320197361393681,0.00607983181330745
"YCR084C",52.6676872087165,-0.583734878576436,0.292182299305644,8.12649303304322,0.0171931106927212,0.0275297393466833
"YCR086W",22.3136897048086,1.76626389458253,0.427986524628692,18.5620145307344,9.31772219923122e-05,0.000246744626379071
"YCR087C-A",11.4577218444627,0.216751904290145,0.54305010804724,11.3218605287137,0.00347927874327271,0.00655040680232784
"YCR088W",116.778191364038,1.26010518291603,0.24849180903267,47.2728679423604,5.43034165444787e-11,3.61741299923687e-10
"YCR089W",35.0497937825336,-1.2241356297448,0.331677548882416,25.1422109832412,3.47086924803247e-06,1.18005316497514e-05
"YCR090C",23.2749257872792,0.189914115291419,0.362285696616602,3.63541222836154,0.162397846115067,0.202687943750517
"YCR091W",93.8835237294767,0.892922643723639,0.250920193177439,83.7627131185956,6.47378022492873e-19,1.00987344741255e-17
"YCR092C",70.1847722610482,0.58747244498596,0.230902678161608,54.9888900046949,1.14634212665972e-12,9.17238405656321e-12
"YCR093W",374.564970495716,-0.713196930758023,0.155061343353664,42.6357117987039,5.51788718450338e-10,3.2278480809348e-09
"YCR094W",19.2240498180152,-1.08473730400541,0.390179921976616,16.216410297663,0.000301058744191166,0.000720806597764662
"YCR095C",65.9498549668829,0.443333897598011,0.303827007839777,7.76940548797938,0.0205539376349333,0.03225271307099
"YCR096C",123.530759992146,2.95699295382027,0.402564657150804,67.2077297442244,2.54698809739033e-15,2.6863971049937e-14
"YCR097W",147.622387763155,2.13695377207022,0.353918414619258,37.9017790188723,5.88482102102793e-09,3.03449706167635e-08
"YCR098C",126.141600011862,-1.9848435220884,0.299819840299562,208.845556598952,4.46440514054041e-46,3.31496963035594e-44
"YCR100C",8.4850033174977,-1.09682906651341,0.666174122174055,5.97676195709222,0.050368919105572,0.0719057960776546
"YCR102C",87.8148390655824,-1.62942023741054,0.340105881015105,126.819582942504,2.89385965705522e-28,9.31555169372284e-27
"YCR105W",611.833673203789,-5.66648365199467,1.22255839251551,936.352318609063,4.71712576610301e-204,1.31348366957138e-200
"YCR106W",51.1934288174464,-7.61317746939799,1.21385639854746,161.944781925085,6.82554632333901e-36,3.48729059400688e-34
"YCR107W",96.0388278594188,-8.01580325946476,1.21007404836801,253.58197994022,8.61732953157377e-56,9.99789753361132e-54
"YDL001W",44.6992833297782,-0.427343746018684,0.279011203363719,2.3805631986707,0.304135607621909,0.352934194383498
"YDL002C",61.8087774351771,-0.0632972058628924,0.276426179758933,0.0672750689263211,0.966921916999195,0.970232100138471
"YDL003W",53.4238884365846,3.38938027607688,0.383136164289603,87.6904191370487,9.08379713032228e-20,1.53761903400501e-18
"YDL004W",622.745463810901,0.51020227639659,0.143340228992997,63.466761784838,1.65336136985348e-14,1.59853636609619e-13
"YDL005C",231.735400811474,2.28320027385138,0.462809436885528,27.5454918998035,1.04369218920666e-06,3.88453019848181e-06
"YDL006W",58.3685141117354,0.0398473246933168,0.262167598405978,0.223529076625624,0.894254795455487,0.905946193343191
"YDL007W",657.930472451174,1.69747032598003,0.182690318735392,100.988689353599,1.17648051718503e-22,2.4630902256404e-21
"YDL008W",32.1028213831237,-0.111533061610306,0.354509592692358,4.08123686352759,0.129948321853539,0.16682392909229
"YDL009C",102.100210965132,0.55608884952932,0.381174642141495,4.38516538285958,0.11162807512756,0.145826120193615
"YDL010W",118.560235302767,-0.080371681210701,0.23197643270485,6.44070988301756,0.0399408790685322,0.058396102791456
"YDL012C",30.1992474653098,1.43247613842262,0.326964120919789,22.6984773443516,1.17784534766419e-05,3.67063275945264e-05
"YDL013W",65.1758234976734,-0.886852528931904,0.242006185951185,15.4301970996213,0.000446041504966693,0.00102433201697299
"YDL014W",52.5749139187117,0.941300225101488,0.270869397705311,12.1970159041055,0.00224621668344874,0.00442959656874151
"YDL015C",164.885007690943,-1.29327869407144,0.238875810501781,34.3435289840106,3.48656235405843e-08,1.62754951800096e-07
"YDL017W",16.1023357358491,0.0654396668715123,0.487140927893053,1.9665411576219,0.374085619429877,0.423345420565939
"YDL018C",32.6902975311039,0.00601458623457848,0.376504427587802,10.9750760301749,0.0041380193848016,0.00767386944853816
"YDL019C",440.631300331422,0.48716179535805,0.18098895758227,34.1837251697203,3.7765774353615e-08,1.75264664479402e-07
"YDL020C",743.955570337548,0.975603015988431,0.163240954584145,52.5287344166031,3.92220465472226e-12,2.9677659948571e-11
"YDL021W",262.078175924509,-1.40194752168892,0.215684293762705,53.3234946375211,2.63602947203594e-12,2.03606770177089e-11
"YDL022C-A",8.46558757762701,1.23228641157785,0.537689875392631,15.1207011477858,0.000520692670627617,0.00117943301553994
"YDL022W",398.943247329515,0.256268909063761,0.173243027052037,77.4441751311712,1.52479353698937e-17,2.0170012369344e-16
"YDL024C",81.7891848021864,0.497924072683053,0.252860613515737,25.8607610531688,2.4232994759744e-06,8.46634553431707e-06
"YDL025C",178.895164032365,0.770518610631321,0.216748253373493,25.3087109337838,3.19362006844547e-06,1.08978371085618e-05
"YDL027C",165.839610416154,-0.540383874666116,0.228331746768604,18.4012681696577,0.000100975354593109,0.000266129555006637
"YDL028C",111.230213084211,0.237766664707332,0.195309919944085,28.4423064245522,6.66548313037831e-07,2.57778302451922e-06
"YDL029W",163.997257640259,0.594083242531774,0.219121403733199,20.7757756290543,3.08033282263042e-05,8.9299185264075e-05
"YDL030W",82.9744202180205,0.503734372081556,0.248101570864804,4.68117219684916,0.0962711972950699,0.127925148588939
"YDL031W",212.149862030844,0.885325400758493,0.269800681717116,11.1992569349398,0.00369923784839695,0.00691542651148796
"YDL033C",24.7967738433306,-0.989739004775159,0.383434529591947,6.77351880243204,0.0338180903837944,0.0504103172771281
"YDL035C",222.427653960518,-0.695245148852865,0.229415890187644,17.3505504371402,0.000170755949194703,0.000429512141402574
"YDL036C",47.4268224779938,0.425522158412752,0.279509132512413,25.6696830344423,2.66623946817251e-06,9.24550908982111e-06
"YDL037C",24.1124929064824,1.28584877663233,0.554733634683671,53.6273870053591,2.26444028418969e-12,1.77615041445808e-11
"YDL039C",83.4327897035073,1.71288719031217,0.387029255533872,250.01738235421,5.12171291887023e-55,5.70456384903767e-53
"YDL040C",150.332612473422,0.375756022309704,0.180952995533654,5.24380887193755,0.0726643463765582,0.100019190393242
"YDL042C",29.7868336014535,-0.0511174049576922,0.335661466176037,0.0790238616920007,0.961258485295228,0.965593164612036
"YDL043C",13.4712864562797,-0.185186501023854,0.521255201826157,0.766270637370695,0.681720643502913,0.71429957924134
"YDL044C",40.9779681053635,0.162423946865094,0.398793951642313,2.67869333388516,0.262016796907361,0.310991377232969
"YDL045C",52.9958441595058,-0.567949985675647,0.28260983521486,7.45322721988963,0.0240742226633764,0.0371898324583476
"YDL045W-A",66.1210872331973,2.05022894837263,0.337335365528572,36.521767156551,1.17327286684713e-08,5.83910330247694e-08
"YDL046W",68.0573017167303,-0.469893723320123,0.304675725197243,2.58412757158892,0.274703268973198,0.323909063076802
"YDL047W",66.1856550682682,0.326556658064295,0.239807271816008,4.13144608538154,0.126726628671669,0.163063908288477
"YDL048C",560.850562640311,0.353329290362389,0.182590584372531,40.8150699342389,1.37126115820782e-09,7.61684519687395e-09
"YDL049C",30.3849155028783,-1.63040192919213,0.373126860793453,24.6334005539654,4.47636029012054e-06,1.49453539902166e-05
"YDL051W",47.2311680176313,-0.49459779118282,0.273553373433907,5.44186448146046,0.0658133719133178,0.0913546032366069
"YDL052C",59.6376320578505,0.334952420826936,0.25874534480956,3.24901777808253,0.197008404436238,0.240864940571989
"YDL053C",83.0007398951728,1.94050704971647,0.303968187306961,50.8406263585443,9.12217202764504e-12,6.57197619947674e-11
"YDL054C",95.7252795991037,-0.583546015755708,0.281907464752722,4.27697526894801,0.117832914771178,0.152936435006496
"YDL055C",467.655675670335,1.3135129423332,0.172356251992621,98.7108825482053,3.67455035120851e-22,7.44129851122916e-21
"YDL056W",119.282744419565,-0.0489176777974144,0.267473806786134,15.5908655546123,0.000411610609825744,0.000951935002541349
"YDL057W",23.1761186575002,-0.917545751792234,0.356388058850867,9.56464907942441,0.00837650480072833,0.014451287247601
"YDL058W",458.080240180766,1.64349109046797,0.626958711180297,7.28621738687198,0.0261708601959739,0.0400070053338948
"YDL059C",128.372261456225,3.74738846000424,0.299184399237011,183.484840638607,1.4347396446602e-40,9.62658443507545e-39
"YDL060W",92.0053392955518,-0.621300942890757,0.23903022127542,7.28882949536089,0.0261367019440545,0.0399657586838109
"YDL061C",261.790888320651,0.713574296310111,0.237305168687407,12.3669222190124,0.00206327426393234,0.00410224004849667
"YDL063C",39.3060920550664,-1.42790190536446,0.458507957283096,16.2599568320103,0.000294574558832948,0.000706801257277333
"YDL064W",31.4042862262806,0.991537586081441,0.31999349801103,9.82800477688284,0.0073430397409467,0.0128757519890844
"YDL065C",151.996278875416,0.701054661823398,0.386572361112626,5.3126143726075,0.0702070050210733,0.0969699431950291
"YDL066W",464.210515655897,0.0710721745017924,0.21016412296257,4.88040998314798,0.0871429860530413,0.117278706942819
"YDL067C",378.682975505195,1.06297135149782,0.177898374864754,52.4686056736636,4.04191374510654e-12,3.04181319547274e-11
"YDL069C",21.8173385203505,-0.168938794184077,0.378665234523674,0.794175758237628,0.67227494410699,0.705597279255904
"YDL070W",993.246937471053,2.54120487421153,0.316606037729365,88.3215296398022,6.62557420109464e-20,1.1318350529416e-18
"YDL072C",213.1318875807,1.07745042833113,0.210584415078707,32.3949567310151,9.23686348585567e-08,4.05040100415199e-07
"YDL073W",72.7458218999294,-1.07219933982532,0.277009197326575,15.1357908098348,0.000516778915289084,0.00117227771048672
"YDL074C",220.24364964984,0.606950041812691,0.304349572732571,5.78927154939436,0.0553191700672839,0.0782306902246582
"YDL075W",431.936057378915,1.57622810829511,0.220412344729201,51.3747010894705,6.98434049684936e-12,5.07115935162374e-11
"YDL076C",67.3152896930018,-0.140534741565275,0.283531261120464,0.298131753739966,0.861512359291856,0.877425444201965
"YDL077C",82.1271115197575,-0.289477288937323,0.217836652364823,4.25867004226484,0.118916344422068,0.153974685442106
"YDL078C",361.119105816558,-0.0574654530737212,0.18644739737741,3.83215811452948,0.14718292806027,0.185948667506271
"YDL079C",186.297098697293,2.39302229273452,0.27071655148114,98.7879002613198,3.5357375339951e-22,7.21264554095923e-21
"YDL080C",67.4257725931009,-0.97072957624172,0.284393014020279,13.9958247134066,0.00091378763831764,0.00196785899373199
"YDL081C",217.139123174887,0.967799059655918,0.183144926714417,50.3416193994392,1.17072863884654e-11,8.31605585425562e-11
"YDL082W",123.525007851962,0.143613593114733,0.270798568857009,21.4505202760382,2.19825821635761e-05,6.5641286900244e-05
"YDL083C",183.434601458755,0.582080315951499,0.203129096896672,26.1259615653446,2.12236233081304e-06,7.48065558246696e-06
"YDL084W",273.183512267748,-0.109184379457966,0.173686707978127,1.66704795692736,0.434515362372325,0.482515663619438
"YDL085C-A",17.2914181927514,1.42931794914106,0.41187834843021,40.1978835944827,1.86698352406926e-09,1.020336726746e-08
"YDL085W",41.5061388875673,-1.46589342228315,0.304261804694499,30.9697437115225,1.88367337859258e-07,7.81682343173032e-07
"YDL086W",96.5443591506275,-0.260477887122409,0.231742431761178,13.6041271236794,0.00111147917370873,0.00234729902100262
"YDL087C",13.7448548081822,-1.46968746714386,0.481301326443799,16.7836302205893,0.000226715391220852,0.000558662837924303
"YDL088C",117.435677336542,-0.147161912897527,0.231707697970807,3.61525176616507,0.164043132435344,0.204558039528086
"YDL089W",40.2979830921456,-0.414568980584475,0.306807731993648,2.88118667815768,0.236787221881144,0.284440905663523
"YDL090C",47.3649322087777,-1.3380588167834,0.294735086365604,22.73356156471,1.15736362633402e-05,3.61605867463015e-05
"YDL091C",122.882523666895,0.615015233851112,0.220213250238984,19.5283494086214,5.7474182883982e-05,0.000158217362570883
"YDL092W",68.3906217919221,1.39287340712698,0.343134564827106,16.3126672869534,0.000286912391909038,0.000690200911680964
"YDL093W",43.1735395550497,-0.699015224693419,0.329047749130655,5.13611291765926,0.0766844400519905,0.104773220473389
"YDL095W",234.433956103485,0.536699997163842,0.17846134010786,9.34626504410051,0.00934295662168282,0.0159898357179323
"YDL097C",291.069117826881,0.550644569590752,0.169199967459883,12.6056838060113,0.00183109358532178,0.00368065626173784
"YDL098C",13.0579537402357,-0.243132446156731,0.468930263989851,1.53668904203744,0.463780211533411,0.510101358616687
"YDL099W",231.6957499343,2.77829720245948,0.715147080263032,15.8792357892104,0.000356342612731251,0.000838745566483659
"YDL100C",225.117143797875,0.731185937879675,0.174639276901873,39.7051426234806,2.38856919909148e-09,1.28521177485415e-08
"YDL101C",43.6313957133646,1.75775332060284,0.30861611081983,39.3918917099162,2.79356897815266e-09,1.49303125137545e-08
"YDL102W",78.8166417876973,-0.908848323397199,0.271770778199039,12.3523741036203,0.00207833735846219,0.0041248256412245
"YDL103C",42.5223475012067,-0.154959937377732,0.309157499046282,8.90034709396949,0.0116765403661722,0.0195216611525707
"YDL104C",32.6097096572277,0.442963699801497,0.308120038662067,7.40171341034485,0.0247023547675801,0.038002047983606
"YDL105W",41.9221298386156,-0.0945168853509475,0.281690055604462,0.678818941122231,0.712190768222418,0.743149782317902
"YDL106C",67.3345491144076,-0.0527536512940046,0.282552274154746,0.0692053600059808,0.965989146825532,0.969470816123876
"YDL107W",29.0079088238237,0.325709679399078,0.347234687192224,1.06517773789814,0.587083119334621,0.627055215108267
"YDL108W",37.8178764090011,0.00914530294084223,0.295068603686068,0.38501689159267,0.824887351343614,0.845847479217932
"YDL109C",19.7906544445617,-0.896257876611438,0.375995022121116,17.1874184262492,0.0001852676145303,0.00046371026755921
"YDL110C",511.437791668629,0.856454639526811,0.227731121813355,58.0163295350511,2.52298176316116e-13,2.18175239736716e-12
"YDL111C",16.7866377452419,0.387493418392534,0.404830180427838,0.925514307675755,0.62954549665392,0.668307066501273
"YDL112W",83.9261941949199,-0.719795587142109,0.293377340537436,6.57104473043944,0.0374210325411798,0.0551754647132196
"YDL113C",95.353051256379,0.196341134181867,0.265847815650282,2.4047435992299,0.300480686100976,0.349275086807835
"YDL115C",147.872452989395,0.150546796903947,0.250095642674527,1.24280495303486,0.537190511958343,0.579433267692429
"YDL116W",60.5354699313238,-0.538341667730777,0.305771287579306,9.1688962974125,0.0102093822942803,0.017307777776818
"YDL117W",51.9684709962413,-0.439388724533771,0.277160611140092,2.5290578468277,0.282372283785851,0.331128921542094
"YDL119C",19.8753299862906,-0.574565641365607,0.37163751948459,2.45206110478768,0.293455123559638,0.342108348985478
"YDL120W",81.3180894347625,0.7740957607402,0.234948098829875,19.8140164114698,4.98242768517017e-05,0.000139013726346256
"YDL121C",31.8670826769352,0.568605082896097,0.355177098072844,8.10447265948831,0.0173834559985505,0.0278025463687328
"YDL122W",203.92447145156,0.330487094355961,0.289084579443816,3.69572822154799,0.157573366398341,0.197415311707095
"YDL123W",25.2694175565536,-0.476572857489585,0.376455691614253,2.10157028545108,0.349663105864231,0.399276981045295
"YDL124W",408.406172623102,0.367173364284258,0.167835872234141,49.1978036745983,2.0741142304129e-11,1.4330945594503e-10
"YDL125C",220.598362381771,-0.454006479868163,0.231850504844899,10.6213004965865,0.00493871428281972,0.00899401564454645
"YDL126C",1628.32184126337,1.11814764047154,0.226755082080612,27.8046085786597,9.16866196868047e-07,3.45936846230227e-06
"YDL127W",18.3034537109224,0.53293484192597,0.433372267637824,4.59391942643805,0.100564123193469,0.133153019986788
"YDL128W",176.034030500728,-0.193176788914487,0.214841941069062,7.11297605685081,0.0285388766451281,0.0433296085160083
"YDL129W",26.5588007584512,1.41091146309734,0.35644405649305,24.4993392933665,4.78669843266716e-06,1.58957206747307e-05
"YDL130W",300.943161470768,1.40184554192674,0.180017606817895,61.9090800694038,3.6025836449804e-14,3.36060105844151e-13
"YDL130W-A",795.132129189663,4.0893236339393,0.379763925595243,114.282294583319,1.52726725900584e-25,4.01195819122808e-24
"YDL131W",171.323752125274,0.373595899461866,0.228677504868223,17.489859185822,0.000159266828932357,0.000403162259238316
"YDL132W",185.323538178369,0.577707704206499,0.175156457986777,13.7739988911293,0.00102097273377797,0.00217430101507056
"YDL133C-A",347.770854101782,1.60620424392203,0.215340452740839,60.4153668734184,7.60273358764934e-14,6.87331547883428e-13
"YDL133W",66.417660821174,-0.0999445976150669,0.251323684630423,0.159873499825778,0.923174735422495,0.931707158674859
"YDL134C",232.098600960434,-0.016334134393339,0.196153237522079,1.47970245327603,0.477184902642661,0.522604271940409
"YDL135C",56.7968671994149,-0.273221908363536,0.324460476834936,4.69739260873112,0.0954935756569991,0.127134526137659
"YDL136W",335.322903445594,1.22620442899342,0.273574098805146,19.9566560813178,4.63945742118513e-05,0.000130096366458107
"YDL137W",384.031870833405,-0.210221272656394,0.173622719262596,4.87905053531318,0.087202239360559,0.117330096883052
"YDL138W",67.2533610412977,-1.69399169482004,0.323648550429301,36.9115241286753,9.65526896045769e-09,4.87490415600987e-08
"YDL139C",35.3031556642704,0.466327333567456,0.362091476919686,7.68575604983747,0.0214318311555348,0.033507542870627
"YDL140C",713.15700052401,-0.105105969856006,0.233352227122794,3.16886655849322,0.205063974202525,0.249945561902793
"YDL141W",15.7723060005299,0.191999901832666,0.407486872633848,0.734179126296141,0.692747597610191,0.725035025576237
"YDL142C",43.7613386829836,-0.369561172356299,0.311794011704377,1.47349685538677,0.478667810848275,0.524022221076085
"YDL143W",205.808010466074,0.0826596633182734,0.194501493087852,3.71048064524558,0.156415348011033,0.196056059660914
"YDL144C",42.9604785425833,0.742634917946509,0.357907904590011,15.8652072823755,0.000358850876635891,0.000843936035466755
"YDL145C",278.159713168586,-0.619694972117363,0.217125131371199,11.0225024866646,0.00404104788432944,0.0075090409302071
"YDL146W",20.6841956051041,-0.930915201742456,0.412837807900344,6.62088017457318,0.036500106985566,0.0540034792249248
"YDL147W",601.396279725024,0.762298463696644,0.22231936469089,13.4681487011451,0.00118967591346967,0.00248978021875708
"YDL148C",86.9305675772929,1.15697151916371,0.420021294093367,7.46018921671693,0.0239905660212692,0.0370914664554271
"YDL149W",104.031552322167,-0.863026278202355,0.243069531414675,20.0447429762769,4.43955424809813e-05,0.000125311087722547
